time,hip_angle,knee_angle,ankle_angle,hip_torque,knee_torque,ankle_torque
4.2150,-30.0000,124.9893,-39.6327,1.7453,-12.1160,-0.2891
4.2160,-30.0000,124.9906,-39.6327,1.7453,-12.1160,-0.2892
4.2170,-30.0000,124.9920,-39.6327,1.7453,-12.1160,-0.2892
4.2180,-30.0000,124.9933,-39.6327,1.7453,-12.1160,-0.2892
4.2190,-30.0000,124.9945,-39.6327,1.7453,-12.1160,-0.2892
4.2200,-30.0000,124.9958,-39.6327,1.7453,-12.1160,-0.2892
4.2210,-30.0000,124.9971,-39.6327,1.7453,-12.1160,-0.2892
4.2220,-30.0000,124.9984,-39.6327,1.7453,-12.1160,-0.2892
4.2230,-30.0000,124.9997,-39.6327,1.7453,-12.1160,-0.2892
4.2240,-30.0000,125.0010,-39.6327,1.7453,-12.1160,-0.2892
4.2250,-30.0000,125.0022,-39.6326,1.7453,-12.1160,-0.2892
4.2260,-30.0000,125.0035,-39.6326,1.7453,-12.1160,-0.2892
4.2270,-30.0000,125.0048,-39.6326,1.7453,-12.1160,-0.2892
4.2280,-30.0000,125.0060,-39.6326,1.7453,-12.1160,-0.2892
4.2290,-30.0000,125.0073,-39.6326,1.7453,-12.1160,-0.2892
4.2300,-30.0000,125.0086,-39.6326,1.7453,-12.1160,-0.2892
4.2310,-30.0000,125.0098,-39.6326,1.7453,-12.1160,-0.2892
4.2320,-30.0000,125.0110,-39.6326,1.7453,-12.1160,-0.2892
4.2330,-30.0000,125.0123,-39.6326,1.7453,-12.1160,-0.2892
4.2340,-30.0000,125.0135,-39.6326,1.7453,-12.1160,-0.2892
4.2350,-30.0000,125.0148,-39.6326,1.7453,-12.1160,-0.2892
4.2360,-30.0000,125.0160,-39.6326,1.7453,-12.1160,-0.2892
4.2370,-30.0000,125.0172,-39.6325,1.7453,-12.1160,-0.2892
4.2380,-30.0000,125.0184,-39.6325,1.7453,-12.1160,-0.2893
4.2390,-30.0000,125.0197,-39.6325,1.7453,-12.1160,-0.2893
4.2400,-30.0000,125.0209,-39.6325,1.7453,-12.1160,-0.2893
4.2410,-30.0000,125.0221,-39.6325,1.7453,-12.1160,-0.2893
4.2420,-30.0000,125.0233,-39.6325,1.7453,-12.1160,-0.2893
4.2430,-30.0000,125.0245,-39.6325,1.7453,-12.1160,-0.2893
4.2440,-30.0000,125.0257,-39.6325,1.7453,-12.1160,-0.2893
4.2450,-30.0000,125.0269,-39.6325,1.7453,-12.1159,-0.2893
4.2460,-30.0000,125.0281,-39.6325,1.7453,-12.1159,-0.2893
4.2470,-30.0000,125.0293,-39.6325,1.7453,-12.1159,-0.2893
4.2480,-30.0000,125.0305,-39.6325,1.7453,-12.1159,-0.2893
4.2490,-30.0000,125.0317,-39.6325,1.7453,-12.1159,-0.2893
4.2500,-30.0000,125.0329,-39.6324,1.7453,-12.1159,-0.2893
4.2510,-30.0000,125.0340,-39.6324,1.7453,-12.1159,-0.2893
4.2520,-30.0000,125.0352,-39.6324,1.7453,-12.1159,-0.2893
4.2530,-30.0000,125.0364,-39.6324,1.7453,-12.1159,-0.2893
4.2540,-30.0000,125.0375,-39.6324,1.7453,-12.1159,-0.2893
4.2550,-30.0000,125.0387,-39.6324,1.7453,-12.1159,-0.2893
4.2560,-30.0000,125.0399,-39.6324,1.7453,-12.1159,-0.2893
4.2570,-30.0000,125.0410,-39.6324,1.7453,-12.1159,-0.2893
4.2580,-30.0000,125.0422,-39.6324,1.7453,-12.1159,-0.2893
4.2590,-30.0000,125.0433,-39.6324,1.7453,-12.1159,-0.2893
4.2600,-30.0000,125.0445,-39.6324,1.7453,-12.1159,-0.2893
4.2610,-30.0000,125.0456,-39.6324,1.7453,-12.1159,-0.2893
4.2620,-30.0000,125.0468,-39.6324,1.7453,-12.1159,-0.2894
4.2630,-30.0000,125.0479,-39.6324,1.7453,-12.1159,-0.2894
4.2640,-30.0000,125.0490,-39.6323,1.7453,-12.1159,-0.2894
4.2650,-30.0000,125.0502,-39.6323,1.7453,-12.1159,-0.2894
4.2660,-30.0000,125.0513,-39.6323,1.7453,-12.1159,-0.2894
4.2670,-30.0000,125.0524,-39.6323,1.7453,-12.1159,-0.2894
4.2680,-30.0000,125.0535,-39.6323,1.7453,-12.1159,-0.2894
4.2690,-30.0000,125.0546,-39.6323,1.7453,-12.1159,-0.2894
4.2700,-30.0000,125.0557,-39.6323,1.7453,-12.1159,-0.2894
4.2710,-30.0000,125.0569,-39.6323,1.7453,-12.1159,-0.2894
4.2720,-30.0000,125.0580,-39.6323,1.7453,-12.1159,-0.2894
4.2730,-30.0000,125.0591,-39.6323,1.7453,-12.1159,-0.2894
4.2740,-30.0000,125.0602,-39.6323,1.7453,-12.1159,-0.2894
4.2750,-30.0000,125.0613,-39.6323,1.7453,-12.1159,-0.2894
4.2760,-30.0000,125.0623,-39.6323,1.7453,-12.1159,-0.2894
4.2770,-30.0000,125.0634,-39.6323,1.7453,-12.1159,-0.2894
4.2780,-30.0000,125.0645,-39.6322,1.7453,-12.1159,-0.2894
4.2790,-30.0000,125.0656,-39.6322,1.7453,-12.1159,-0.2894
4.2800,-30.0000,125.0667,-39.6322,1.7453,-12.1159,-0.2894
4.2810,-30.0000,125.0678,-39.6322,1.7453,-12.1159,-0.2894
4.2820,-30.0000,125.0688,-39.6322,1.7453,-12.1159,-0.2894
4.2830,-30.0000,125.0699,-39.6322,1.7453,-12.1159,-0.2894
4.2840,-30.0000,125.0710,-39.6322,1.7453,-12.1159,-0.2894
4.2850,-30.0000,125.0720,-39.6322,1.7453,-12.1159,-0.2894
4.2860,-30.0000,125.0731,-39.6322,1.7453,-12.1159,-0.2894
4.2870,-30.0000,125.0741,-39.6322,1.7453,-12.1159,-0.2895
4.2880,-30.0000,125.0752,-39.6322,1.7453,-12.1159,-0.2895
4.2890,-30.0000,125.0763,-39.6322,1.7453,-12.1159,-0.2895
4.2900,-30.0000,125.0773,-39.6322,1.7453,-12.1159,-0.2895
4.2910,-30.0000,125.0783,-39.6322,1.7453,-12.1159,-0.2895
4.2920,-30.0000,125.0794,-39.6322,1.7453,-12.1159,-0.2895
4.2930,-30.0000,125.0804,-39.6321,1.7453,-12.1159,-0.2895
4.2940,-30.0000,125.0815,-39.6321,1.7453,-12.1159,-0.2895
4.2950,-30.0000,125.0825,-39.6321,1.7453,-12.1159,-0.2895
4.2960,-30.0000,125.0835,-39.6321,1.7453,-12.1159,-0.2895
4.2970,-30.0000,125.0845,-39.6321,1.7453,-12.1159,-0.2895
4.2980,-30.0000,125.0856,-39.6321,1.7453,-12.1159,-0.2895
4.2990,-30.0000,125.0866,-39.6321,1.7453,-12.1159,-0.2895
4.3000,-30.0000,125.0876,-39.6321,1.7453,-12.1159,-0.2895
4.3010,-30.0000,125.0886,-39.6321,1.7453,-12.1159,-0.2895
4.3020,-30.0000,125.0896,-39.6321,1.7453,-12.1159,-0.2895
4.3030,-30.0000,125.0906,-39.6321,1.7453,-12.1159,-0.2895
4.3040,-30.0000,125.0916,-39.6321,1.7453,-12.1159,-0.2895
4.3050,-30.0000,125.0926,-39.6321,1.7453,-12.1159,-0.2895
4.3060,-30.0000,125.0936,-39.6321,1.7453,-12.1159,-0.2895
4.3070,-30.0000,125.0946,-39.6321,1.7453,-12.1159,-0.2895
4.3080,-30.0000,125.0956,-39.6320,1.7453,-12.1159,-0.2895
4.3090,-30.0000,125.0966,-39.6320,1.7453,-12.1159,-0.2895
4.3100,-30.0000,125.0976,-39.6320,1.7453,-12.1159,-0.2895
4.3110,-30.0000,125.0986,-39.6320,1.7453,-12.1159,-0.2895
4.3120,-30.0000,125.0996,-39.6320,1.7453,-12.1159,-0.2895
4.3130,-30.0000,125.1005,-39.6320,1.7453,-12.1159,-0.2895
4.3140,-30.0000,125.1015,-39.6320,1.7453,-12.1159,-0.2895
4.3150,-30.0000,125.1025,-39.6320,1.7453,-12.1159,-0.2896
4.3160,-30.0000,125.1035,-39.6320,1.7453,-12.1159,-0.2896
4.3170,-30.0000,125.1044,-39.6320,1.7453,-12.1159,-0.2896
4.3180,-30.0000,125.1054,-39.6320,1.7453,-12.1159,-0.2896
4.3190,-30.0000,125.1063,-39.6320,1.7453,-12.1159,-0.2896
4.3200,-30.0000,125.1073,-39.6320,1.7453,-12.1159,-0.2896
4.3210,-30.0000,125.1083,-39.6320,1.7453,-12.1159,-0.2896
4.3220,-30.0000,125.1092,-39.6320,1.7453,-12.1159,-0.2896
4.3230,-30.0000,125.1102,-39.6320,1.7453,-12.1159,-0.2896
4.3240,-30.0000,125.1111,-39.6319,1.7453,-12.1159,-0.2896
4.3250,-30.0000,125.1120,-39.6319,1.7453,-12.1159,-0.2896
4.3260,-30.0000,125.1130,-39.6319,1.7453,-12.1159,-0.2896
4.3270,-30.0000,125.1139,-39.6319,1.7453,-12.1159,-0.2896
4.3280,-30.0000,125.1149,-39.6319,1.7453,-12.1159,-0.2896
4.3290,-30.0000,125.1158,-39.6319,1.7453,-12.1159,-0.2896
4.3300,-30.0000,125.1167,-39.6319,1.7453,-12.1159,-0.2896
4.3310,-30.0000,125.1176,-39.6319,1.7453,-12.1159,-0.2896
4.3320,-30.0000,125.1186,-39.6319,1.7453,-12.1159,-0.2896
4.3330,-30.0000,125.1195,-39.6319,1.7453,-12.1159,-0.2896
4.3340,-30.0000,125.1204,-39.6319,1.7453,-12.1158,-0.2896
4.3350,-30.0000,125.1213,-39.6319,1.7453,-12.1158,-0.2896
4.3360,-30.0000,125.1222,-39.6319,1.7453,-12.1158,-0.2896
4.3370,-30.0000,125.1231,-39.6319,1.7453,-12.1158,-0.2896
4.3380,-30.0000,125.1241,-39.6319,1.7453,-12.1158,-0.2896
4.3390,-30.0000,125.1250,-39.6319,1.7453,-12.1158,-0.2896
4.3400,-30.0000,125.1259,-39.6318,1.7453,-12.1158,-0.2896
4.3410,-30.0000,125.1268,-39.6318,1.7453,-12.1158,-0.2896
4.3420,-30.0000,125.1277,-39.6318,1.7453,-12.1158,-0.2896
4.3430,-30.0000,125.1285,-39.6318,1.7453,-12.1158,-0.2896
4.3440,-30.0000,125.1294,-39.6318,1.7453,-12.1158,-0.2896
4.3450,-30.0000,125.1303,-39.6318,1.7453,-12.1158,-0.2897
4.3460,-30.0000,125.1312,-39.6318,1.7453,-12.1158,-0.2897
4.3470,-30.0000,125.1321,-39.6318,1.7453,-12.1158,-0.2897
4.3480,-30.0000,125.1330,-39.6318,1.7453,-12.1158,-0.2897
4.3490,-30.0000,125.1339,-39.6318,1.7453,-12.1158,-0.2897
4.3500,-30.0000,125.1347,-39.6318,1.7453,-12.1158,-0.2897
4.3510,-30.0000,125.1356,-39.6318,1.7453,-12.1158,-0.2897
4.3520,-30.0000,125.1365,-39.6318,1.7453,-12.1158,-0.2897
4.3530,-30.0000,125.1373,-39.6318,1.7453,-12.1158,-0.2897
4.3540,-30.0000,125.1382,-39.6318,1.7453,-12.1158,-0.2897
4.3550,-30.0000,125.1391,-39.6318,1.7453,-12.1158,-0.2897
4.3560,-30.0000,125.1399,-39.6318,1.7453,-12.1158,-0.2897
4.3570,-30.0000,125.1408,-39.6318,1.7453,-12.1158,-0.2897
4.3580,-30.0000,125.1416,-39.6317,1.7453,-12.1158,-0.2897
4.3590,-30.0000,125.1425,-39.6317,1.7453,-12.1158,-0.2897
4.3600,-30.0000,125.1433,-39.6317,1.7453,-12.1158,-0.2897
4.3610,-30.0000,125.1442,-39.6317,1.7453,-12.1158,-0.2897
4.3620,-30.0000,125.1450,-39.6317,1.7453,-12.1158,-0.2897
4.3630,-30.0000,125.1459,-39.6317,1.7453,-12.1158,-0.2897
4.3640,-30.0000,125.1467,-39.6317,1.7453,-12.1158,-0.2897
4.3650,-30.0000,125.1475,-39.6317,1.7453,-12.1158,-0.2897
4.3660,-30.0000,125.1484,-39.6317,1.7453,-12.1158,-0.2897
4.3670,-30.0000,125.1492,-39.6317,1.7453,-12.1158,-0.2897
4.3680,-30.0000,125.1500,-39.6317,1.7453,-12.1158,-0.2897
4.3690,-30.0000,125.1509,-39.6317,1.7453,-12.1158,-0.2897
4.3700,-30.0000,125.1517,-39.6317,1.7453,-12.1158,-0.2897
4.3710,-30.0000,125.1525,-39.6317,1.7453,-12.1158,-0.2897
4.3720,-30.0000,125.1533,-39.6317,1.7453,-12.1158,-0.2897
4.3730,-30.0000,125.1541,-39.6317,1.7453,-12.1158,-0.2897
4.3740,-30.0000,125.1550,-39.6317,1.7453,-12.1158,-0.2897
4.3750,-30.0000,125.1558,-39.6317,1.7453,-12.1158,-0.2897
4.3760,-30.0000,125.1566,-39.6316,1.7453,-12.1158,-0.2897
4.3770,-30.0000,125.1574,-39.6316,1.7453,-12.1158,-0.2897
4.3780,-30.0000,125.1582,-39.6316,1.7453,-12.1158,-0.2898
4.3790,-30.0000,125.1590,-39.6316,1.7453,-12.1158,-0.2898
4.3800,-30.0000,125.1598,-39.6316,1.7453,-12.1158,-0.2898
4.3810,-30.0000,125.1606,-39.6316,1.7453,-12.1158,-0.2898
4.3820,-30.0000,125.1614,-39.6316,1.7453,-12.1158,-0.2898
4.3830,-30.0000,125.1622,-39.6316,1.7453,-12.1158,-0.2898
4.3840,-30.0000,125.1630,-39.6316,1.7453,-12.1158,-0.2898
4.3850,-30.0000,125.1638,-39.6316,1.7453,-12.1158,-0.2898
4.3860,-30.0000,125.1645,-39.6316,1.7453,-12.1158,-0.2898
4.3870,-30.0000,125.1653,-39.6316,1.7453,-12.1158,-0.2898
4.3880,-30.0000,125.1661,-39.6316,1.7453,-12.1158,-0.2898
4.3890,-30.0000,125.1669,-39.6316,1.7453,-12.1158,-0.2898
4.3900,-30.0000,125.1677,-39.6316,1.7453,-12.1158,-0.2898
4.3910,-30.0000,125.1684,-39.6316,1.7453,-12.1158,-0.2898
4.3920,-30.0000,125.1692,-39.6316,1.7453,-12.1158,-0.2898
4.3930,-30.0000,125.1700,-39.6316,1.7453,-12.1158,-0.2898
4.3940,-30.0000,125.1707,-39.6316,1.7453,-12.1158,-0.2898
4.3950,-30.0000,125.1715,-39.6316,1.7453,-12.1158,-0.2898
4.3960,-30.0000,125.1723,-39.6315,1.7453,-12.1158,-0.2898
4.3970,-30.0000,125.1730,-39.6315,1.7453,-12.1158,-0.2898
4.3980,-30.0000,125.1738,-39.6315,1.7453,-12.1158,-0.2898
4.3990,-30.0000,125.1745,-39.6315,1.7453,-12.1158,-0.2898
4.4000,-30.0000,125.1753,-39.6315,1.7453,-12.1158,-0.2898
4.4010,-30.0000,125.1760,-39.6315,1.7453,-12.1158,-0.2898
4.4020,-30.0000,125.1768,-39.6315,1.7453,-12.1158,-0.2898
4.4030,-30.0000,125.1775,-39.6315,1.7453,-12.1158,-0.2898
4.4040,-30.0000,125.1783,-39.6315,1.7453,-12.1158,-0.2898
4.4050,-30.0000,125.1790,-39.6315,1.7453,-12.1158,-0.2898
4.4060,-30.0000,125.1798,-39.6315,1.7453,-12.1158,-0.2898
4.4070,-30.0000,125.1805,-39.6315,1.7453,-12.1158,-0.2898
4.4080,-30.0000,125.1812,-39.6315,1.7453,-12.1158,-0.2898
4.4090,-30.0000,125.1820,-39.6315,1.7453,-12.1158,-0.2898
4.4100,-30.0000,125.1827,-39.6315,1.7453,-12.1158,-0.2898
4.4110,-30.0000,125.1834,-39.6315,1.7453,-12.1158,-0.2898
4.4120,-30.0000,125.1841,-39.6315,1.7453,-12.1158,-0.2898
4.4130,-30.0000,125.1849,-39.6315,1.7453,-12.1158,-0.2898
4.4140,-30.0000,125.1856,-39.6315,1.7453,-12.1158,-0.2898
4.4150,-30.0000,125.1863,-39.6315,1.7453,-12.1158,-0.2899
4.4160,-30.0000,125.1870,-39.6314,1.7453,-12.1158,-0.2899
4.4170,-30.0000,125.1877,-39.6314,1.7453,-12.1158,-0.2899
4.4180,-30.0000,125.1885,-39.6314,1.7453,-12.1158,-0.2899
4.4190,-30.0000,125.1892,-39.6314,1.7453,-12.1158,-0.2899
4.4200,-30.0000,125.1899,-39.6314,1.7453,-12.1157,-0.2899
4.4210,-30.0000,125.1906,-39.6314,1.7453,-12.1157,-0.2899
4.4220,-30.0000,125.1913,-39.6314,1.7453,-12.1157,-0.2899
4.4230,-30.0000,125.1920,-39.6314,1.7453,-12.1157,-0.2899
4.4240,-30.0000,125.1927,-39.6314,1.7453,-12.1157,-0.2899
4.4250,-30.0000,125.1934,-39.6314,1.7453,-12.1157,-0.2899
4.4260,-30.0000,125.1941,-39.6314,1.7453,-12.1157,-0.2899
4.4270,-30.0000,125.1948,-39.6314,1.7453,-12.1157,-0.2899
4.4280,-30.0000,125.1955,-39.6314,1.7453,-12.1157,-0.2899
4.4290,-30.0000,125.1962,-39.6314,1.7453,-12.1157,-0.2899
4.4300,-30.0000,125.1969,-39.6314,1.7453,-12.1157,-0.2899
4.4310,-30.0000,125.1975,-39.6314,1.7453,-12.1157,-0.2899
4.4320,-30.0000,125.1982,-39.6314,1.7453,-12.1157,-0.2899
4.4330,-30.0000,125.1989,-39.6314,1.7453,-12.1157,-0.2899
4.4340,-30.0000,125.1996,-39.6314,1.7453,-12.1157,-0.2899
4.4350,-30.0000,125.2003,-39.6314,1.7453,-12.1157,-0.2899
4.4360,-30.0000,125.2009,-39.6314,1.7453,-12.1157,-0.2899
4.4370,-30.0000,125.2016,-39.6314,1.7453,-12.1157,-0.2899
4.4380,-30.0000,125.2023,-39.6313,1.7453,-12.1157,-0.2899
4.4390,-30.0000,125.2030,-39.6313,1.7453,-12.1157,-0.2899
4.4400,-30.0000,125.2036,-39.6313,1.7453,-12.1157,-0.2899
4.4410,-30.0000,125.2043,-39.6313,1.7453,-12.1157,-0.2899
4.4420,-30.0000,125.2050,-39.6313,1.7453,-12.1157,-0.2899
4.4430,-30.0000,125.2056,-39.6313,1.7453,-12.1157,-0.2899
4.4440,-30.0000,125.2063,-39.6313,1.7453,-12.1157,-0.2899
4.4450,-30.0000,125.2069,-39.6313,1.7453,-12.1157,-0.2899
4.4460,-30.0000,125.2076,-39.6313,1.7453,-12.1157,-0.2899
4.4470,-30.0000,125.2082,-39.6313,1.7453,-12.1157,-0.2899
4.4480,-30.0000,125.2089,-39.6313,1.7453,-12.1157,-0.2899
4.4490,-30.0000,125.2095,-39.6313,1.7453,-12.1157,-0.2899
4.4500,-30.0000,125.2102,-39.6313,1.7453,-12.1157,-0.2899
4.4510,-30.0000,125.2108,-39.6313,1.7453,-12.1157,-0.2899
4.4520,-30.0000,125.2115,-39.6313,1.7453,-12.1157,-0.2899
4.4530,-30.0000,125.2121,-39.6313,1.7453,-12.1157,-0.2899
4.4540,-30.0000,125.2128,-39.6313,1.7453,-12.1157,-0.2899
4.4550,-30.0000,125.2134,-39.6313,1.7453,-12.1157,-0.2899
4.4560,-30.0000,125.2140,-39.6313,1.7453,-12.1157,-0.2900
4.4570,-30.0000,125.2147,-39.6313,1.7453,-12.1157,-0.2900
4.4580,-30.0000,125.2153,-39.6313,1.7453,-12.1157,-0.2900
4.4590,-30.0000,125.2159,-39.6313,1.7453,-12.1157,-0.2900
4.4600,-30.0000,125.2166,-39.6313,1.7453,-12.1157,-0.2900
4.4610,-30.0000,125.2172,-39.6313,1.7453,-12.1157,-0.2900
4.4620,-30.0000,125.2178,-39.6312,1.7453,-12.1157,-0.2900
4.4630,-30.0000,125.2184,-39.6312,1.7453,-12.1157,-0.2900
4.4640,-30.0000,125.2191,-39.6312,1.7453,-12.1157,-0.2900
4.4650,-30.0000,125.2197,-39.6312,1.7453,-12.1157,-0.2900
4.4660,-30.0000,125.2203,-39.6312,1.7453,-12.1157,-0.2900
4.4670,-30.0000,125.2209,-39.6312,1.7453,-12.1157,-0.2900
4.4680,-30.0000,125.2215,-39.6312,1.7453,-12.1157,-0.2900
4.4690,-30.0000,125.2221,-39.6312,1.7453,-12.1157,-0.2900
4.4700,-30.0000,125.2228,-39.6312,1.7453,-12.1157,-0.2900
4.4710,-30.0000,125.2234,-39.6312,1.7453,-12.1157,-0.2900
4.4720,-30.0000,125.2240,-39.6312,1.7453,-12.1157,-0.2900
4.4730,-30.0000,125.2246,-39.6312,1.7453,-12.1157,-0.2900
4.4740,-30.0000,125.2252,-39.6312,1.7453,-12.1157,-0.2900
4.4750,-30.0000,125.2258,-39.6312,1.7453,-12.1157,-0.2900
4.4760,-30.0000,125.2264,-39.6312,1.7453,-12.1157,-0.2900
4.4770,-30.0000,125.2270,-39.6312,1.7453,-12.1157,-0.2900
4.4780,-30.0000,125.2276,-39.6312,1.7453,-12.1157,-0.2900
4.4790,-30.0000,125.2282,-39.6312,1.7453,-12.1157,-0.2900
4.4800,-30.0000,125.2288,-39.6312,1.7453,-12.1157,-0.2900
4.4810,-30.0000,125.2293,-39.6312,1.7453,-12.1157,-0.2900
4.4820,-30.0000,125.2299,-39.6312,1.7453,-12.1157,-0.2900
4.4830,-30.0000,125.2305,-39.6312,1.7453,-12.1157,-0.2900
4.4840,-30.0000,125.2311,-39.6312,1.7453,-12.1157,-0.2900
4.4850,-30.0000,125.2317,-39.6312,1.7453,-12.1157,-0.2900
4.4860,-30.0000,125.2323,-39.6312,1.7453,-12.1157,-0.2900
4.4870,-30.0000,125.2329,-39.6311,1.7453,-12.1157,-0.2900
4.4880,-30.0000,125.2334,-39.6311,1.7453,-12.1157,-0.2900
4.4890,-30.0000,125.2340,-39.6311,1.7453,-12.1157,-0.2900
4.4900,-30.0000,125.2346,-39.6311,1.7453,-12.1157,-0.2900
4.4910,-30.0000,125.2352,-39.6311,1.7453,-12.1157,-0.2900
4.4920,-30.0000,125.2357,-39.6311,1.7453,-12.1157,-0.2900
4.4930,-30.0000,125.2363,-39.6311,1.7453,-12.1157,-0.2900
4.4940,-30.0000,125.2369,-39.6311,1.7453,-12.1157,-0.2900
4.4950,-30.0000,125.2374,-39.6311,1.7453,-12.1157,-0.2900
4.4960,-30.0000,125.2380,-39.6311,1.7453,-12.1157,-0.2900
4.4970,-30.0000,125.2386,-39.6311,1.7453,-12.1157,-0.2900
4.4980,-30.0000,125.2391,-39.6311,1.7453,-12.1157,-0.2900
4.4990,-30.0000,125.2397,-39.6311,1.7453,-12.1157,-0.2900
4.5000,-30.0000,125.2402,-39.6311,1.7453,-12.1157,-0.2900
4.5010,-30.0000,125.2408,-39.6311,1.7453,-12.1157,-0.2900
4.5020,-30.0000,125.2413,-39.6311,1.7453,-12.1157,-0.2900
4.5030,-30.0000,125.2419,-39.6311,1.7453,-12.1157,-0.2901
4.5040,-30.0000,125.2424,-39.6311,1.7453,-12.1157,-0.2901
4.5050,-30.0000,125.2430,-39.6311,1.7453,-12.1157,-0.2901
4.5060,-30.0000,125.2435,-39.6311,1.7453,-12.1157,-0.2901
4.5070,-30.0000,125.2441,-39.6311,1.7453,-12.1157,-0.2901
4.5080,-30.0000,125.2446,-39.6311,1.7453,-12.1157,-0.2901
4.5090,-30.0000,125.2452,-39.6311,1.7453,-12.1157,-0.2901
4.5100,-30.0000,125.2457,-39.6311,1.7453,-12.1157,-0.2901
4.5110,-30.0000,125.2463,-39.6311,1.7453,-12.1157,-0.2901
4.5120,-30.0000,125.2468,-39.6311,1.7453,-12.1157,-0.2901
4.5130,-30.0000,125.2473,-39.6311,1.7453,-12.1157,-0.2901
4.5140,-30.0000,125.2479,-39.6310,1.7453,-12.1157,-0.2901
4.5150,-30.0000,125.2484,-39.6310,1.7453,-12.1156,-0.2901
4.5160,-30.0000,125.2489,-39.6310,1.7453,-12.1156,-0.2901
4.5170,-30.0000,125.2495,-39.6310,1.7453,-12.1156,-0.2901
4.5180,-30.0000,125.2500,-39.6310,1.7453,-12.1156,-0.2901
4.5190,-30.0000,125.2505,-39.6310,1.7453,-12.1156,-0.2901
4.5200,-30.0000,125.2510,-39.6310,1.7453,-12.1156,-0.2901
4.5210,-30.0000,125.2516,-39.6310,1.7453,-12.1156,-0.2901
4.5220,-30.0000,125.2521,-39.6310,1.7453,-12.1156,-0.2901
4.5230,-30.0000,125.2526,-39.6310,1.7453,-12.1156,-0.2901
4.5240,-30.0000,125.2531,-39.6310,1.7453,-12.1156,-0.2901
4.5250,-30.0000,125.2536,-39.6310,1.7453,-12.1156,-0.2901
4.5260,-30.0000,125.2542,-39.6310,1.7453,-12.1156,-0.2901
4.5270,-30.0000,125.2547,-39.6310,1.7453,-12.1156,-0.2901
4.5280,-30.0000,125.2552,-39.6310,1.7453,-12.1156,-0.2901
4.5290,-30.0000,125.2557,-39.6310,1.7453,-12.1156,-0.2901
4.5300,-30.0000,125.2562,-39.6310,1.7453,-12.1156,-0.2901
4.5310,-30.0000,125.2567,-39.6310,1.7453,-12.1156,-0.2901
4.5320,-30.0000,125.2572,-39.6310,1.7453,-12.1156,-0.2901
4.5330,-30.0000,125.2577,-39.6310,1.7453,-12.1156,-0.2901
4.5340,-30.0000,125.2582,-39.6310,1.7453,-12.1156,-0.2901
4.5350,-30.0000,125.2587,-39.6310,1.7453,-12.1156,-0.2901
4.5360,-30.0000,125.2592,-39.6310,1.7453,-12.1156,-0.2901
4.5370,-30.0000,125.2597,-39.6310,1.7453,-12.1156,-0.2901
4.5380,-30.0000,125.2602,-39.6310,1.7453,-12.1156,-0.2901
4.5390,-30.0000,125.2607,-39.6310,1.7453,-12.1156,-0.2901
4.5400,-30.0000,125.2612,-39.6310,1.7453,-12.1156,-0.2901
4.5410,-30.0000,125.2617,-39.6310,1.7453,-12.1156,-0.2901
4.5420,-30.0000,125.2622,-39.6310,1.7453,-12.1156,-0.2901
4.5430,-30.0000,125.2627,-39.6309,1.7453,-12.1156,-0.2901
4.5440,-30.0000,125.2632,-39.6309,1.7453,-12.1156,-0.2901
4.5450,-30.0000,125.2637,-39.6309,1.7453,-12.1156,-0.2901
4.5460,-30.0000,125.2642,-39.6309,1.7453,-12.1156,-0.2901
4.5470,-30.0000,125.2646,-39.6309,1.7453,-12.1156,-0.2901
4.5480,-30.0000,125.2651,-39.6309,1.7453,-12.1156,-0.2901
4.5490,-30.0000,125.2656,-39.6309,1.7453,-12.1156,-0.2901
4.5500,-30.0000,125.2661,-39.6309,1.7453,-12.1156,-0.2901
4.5510,-30.0000,125.2666,-39.6309,1.7453,-12.1156,-0.2901
4.5520,-30.0000,125.2670,-39.6309,1.7453,-12.1156,-0.2901
4.5530,-30.0000,125.2675,-39.6309,1.7453,-12.1156,-0.2901
4.5540,-30.0000,125.2680,-39.6309,1.7453,-12.1156,-0.2901
4.5550,-30.0000,125.2685,-39.6309,1.7453,-12.1156,-0.2901
4.5560,-30.0000,125.2689,-39.6309,1.7453,-12.1156,-0.2901
4.5570,-30.0000,125.2694,-39.6309,1.7453,-12.1156,-0.2901
4.5580,-30.0000,125.2699,-39.6309,1.7453,-12.1156,-0.2902
4.5590,-30.0000,125.2703,-39.6309,1.7453,-12.1156,-0.2902
4.5600,-30.0000,125.2708,-39.6309,1.7453,-12.1156,-0.2902
4.5610,-30.0000,125.2713,-39.6309,1.7453,-12.1156,-0.2902
4.5620,-30.0000,125.2717,-39.6309,1.7453,-12.1156,-0.2902
4.5630,-30.0000,125.2722,-39.6309,1.7453,-12.1156,-0.2902
4.5640,-30.0000,125.2727,-39.6309,1.7453,-12.1156,-0.2902
4.5650,-30.0000,125.2731,-39.6309,1.7453,-12.1156,-0.2902
4.5660,-30.0000,125.2736,-39.6309,1.7453,-12.1156,-0.2902
4.5670,-30.0000,125.2740,-39.6309,1.7453,-12.1156,-0.2902
4.5680,-30.0000,125.2745,-39.6309,1.7453,-12.1156,-0.2902
4.5690,-30.0000,125.2749,-39.6309,1.7453,-12.1156,-0.2902
4.5700,-30.0000,125.2754,-39.6309,1.7453,-12.1156,-0.2902
4.5710,-30.0000,125.2758,-39.6309,1.7453,-12.1156,-0.2902
